# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CG33181	FBgn0053181	FBtr0333145	protein_coding	0	4	3	139	5	0	3	0	0	2	1	33	0	0	74	0	0	0	0	0	1	0	0	0	3	25
CG33181	FBgn0053181	FBtr0339824	protein_coding	0	2	2	127	0	0	0	0	0	2	0	23	0	0	79	0	0	0	0	0	0	0	0	0	2	25
CG33223	FBgn0053223	FBtr0071239	protein_coding	0	3	3	187	2	1	1	0	0	0	0	39	0	0	133	3	0	0	0	0	0	0	0	0	2	12
CG33223	FBgn0053223	FBtr0343354	protein_coding	0	2	3	67	2	0	0	0	0	0	0	39	0	0	0	3	0	0	0	0	0	0	0	0	2	26
CG3323	FBgn0029750	FBtr0070758	protein_coding	0	3	1	28	0	0	1	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	3	18
CG33235	FBgn0030307	FBtr0073545	protein_coding	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CG33252	FBgn0053252	FBtr0074346	protein_coding	0	0	1	40	0	0	0	0	0	0	0	19	0	0	1	1	0	0	0	0	0	0	0	0	0	20
CG3342	FBgn0029874	FBtr0070918	protein_coding	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18
CG33557	FBgn0053557	FBtr0091534	protein_coding	0	0	1	19	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	11
CG33639	FBgn0053639	FBtr0091616	protein_coding	0	0	0	24	0	0	2	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	3
CG33639	FBgn0053639	FBtr0302908	protein_coding	0	0	0	24	0	0	2	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	3
CG33639	FBgn0053639	FBtr0302909	protein_coding	0	0	0	30	1	0	2	0	0	0	0	17	0	0	7	0	0	0	0	0	0	0	0	0	0	3
CG33639	FBgn0053639	FBtr0332379	protein_coding	0	0	0	30	1	0	2	0	0	0	0	17	0	0	7	0	0	0	0	0	0	0	0	0	0	3
CG33664	FBgn0053664	FBtr0302417	protein_coding	0	0	0	38	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CG33665	FBgn0053665	FBtr0302414	protein_coding	0	0	6	13	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	7
CG33666	FBgn0053666	FBtr0302415	protein_coding	0	0	0	24	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	10
CG33667	FBgn0053667	FBtr0302416	protein_coding	0	0	1	21	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	9
CG33668	FBgn0053668	FBtr0302418	protein_coding	0	1	0	30	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	17
CG33669	FBgn0053669	FBtr0302419	protein_coding	0	0	1	26	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	17
CG33932	FBgn0066303	FBtr0091936	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG33932	FBgn0066303	FBtr0346041	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG33939	FBgn0047095	FBtr0347285	protein_coding	0	0	0	9	1	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0
CG34015	FBgn0054015	FBtr0100070	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CG34026	FBgn0054026	FBtr0100081	protein_coding	0	0	0	17	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CG34026	FBgn0054026	FBtr0343410	protein_coding	0	0	0	17	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CG34028	FBgn0054028	FBtr0100083	protein_coding	0	1	1	19	0	0	0	0	0	0	0	16	0	0	1	1	0	0	0	0	0	0	0	0	1	2
CG34120	FBgn0083956	FBtr0110826	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34120	FBgn0083956	FBtr0110827	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1
CG34120	FBgn0083956	FBtr0299591	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1
CG34120	FBgn0083956	FBtr0343018	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1
CG34323	FBgn0085352	FBtr0112525	protein_coding	0	0	0	8	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG34324	FBgn0085353	FBtr0112526	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG34325	FBgn0085354	FBtr0112527	protein_coding	0	0	0	57	0	0	0	0	0	0	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	29
CG34325	FBgn0085354	FBtr0339825	protein_coding	0	0	0	57	0	0	0	0	0	0	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	29
CG34325	FBgn0085354	FBtr0339826	protein_coding	0	0	0	57	0	0	0	0	0	0	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	29
CG34327	FBgn0085356	FBtr0112529	protein_coding	2	5	3	67	1	0	0	1	0	0	0	38	2	0	0	2	0	0	0	0	0	0	0	0	5	28
CG34328	FBgn0085357	FBtr0112530	protein_coding	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CG34330	FBgn0085359	FBtr0112532	protein_coding	0	0	0	27	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24
CG34330	FBgn0085359	FBtr0346017	protein_coding	0	0	0	27	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	23
CG34332	FBgn0085361	FBtr0112534	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34337	FBgn0085366	FBtr0112539	protein_coding	0	0	0	22	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	16
CG34338	FBgn0085367	FBtr0303204	protein_coding	0	2	2	38	0	0	1	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	2	12
CG34348	FBgn0085377	FBtr0112557	protein_coding	0	7	0	21	0	0	1	0	0	0	0	14	0	0	6	0	0	0	0	0	2	0	0	0	5	2
CG34401	FBgn0085430	FBtr0112653	protein_coding	0	0	0	28	1	0	0	0	0	0	0	4	0	0	22	0	0	0	0	0	0	0	0	0	0	1
CG34401	FBgn0085430	FBtr0333160	protein_coding	0	0	0	33	5	0	0	0	0	0	0	5	0	0	22	0	0	0	0	0	0	0	0	0	0	1
CG34408	FBgn0085437	FBtr0071439	protein_coding	0	12	3	27	0	0	0	0	0	0	0	2	0	0	14	3	0	0	0	0	0	0	0	0	12	11
CG34408	FBgn0085437	FBtr0112675	protein_coding	0	12	3	27	0	0	0	0	0	0	0	2	0	0	14	3	0	0	0	0	0	0	0	0	12	11
CG34408	FBgn0085437	FBtr0114584	protein_coding	0	12	3	20	0	0	0	0	0	0	0	2	0	0	14	3	0	0	0	0	0	0	0	0	12	4
CG34408	FBgn0085437	FBtr0114585	protein_coding	0	12	3	27	0	0	0	0	0	0	0	2	0	0	14	3	0	0	0	0	0	0	0	0	12	11
CG34408	FBgn0085437	FBtr0343022	protein_coding	0	12	3	27	0	0	0	0	0	0	0	2	0	0	14	3	0	0	0	0	0	0	0	0	12	11
CG34408	FBgn0085437	FBtr0343023	protein_coding	0	12	3	27	0	0	0	0	0	0	0	2	0	0	14	3	0	0	0	0	0	0	0	0	12	11
CG34408	FBgn0085437	FBtr0343024	protein_coding	0	12	1	29	0	0	0	0	0	0	0	2	0	0	16	1	0	0	0	0	0	0	0	0	12	11
CG34408	FBgn0085437	FBtr0343025	protein_coding	0	12	3	27	0	0	0	0	0	0	0	2	0	0	14	3	0	0	0	0	0	0	0	0	12	11
CG34408	FBgn0085437	FBtr0343026	protein_coding	0	12	1	29	0	0	0	0	0	0	0	2	0	0	16	1	0	0	0	0	0	0	0	0	12	11
CG34408	FBgn0085437	FBtr0343027	protein_coding	0	6	1	24	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	6	20
CG34411	FBgn0085440	FBtr0300364	protein_coding	0	0	0	65	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	4
CG34411	FBgn0085440	FBtr0340300	protein_coding	0	0	0	65	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	4
CG34417	FBgn0085446	FBtr0112703	protein_coding	0	10	1	161	0	1	7	0	0	0	0	20	0	0	110	1	0	0	0	0	0	0	0	0	9	24
CG34417	FBgn0085446	FBtr0112704	protein_coding	0	22	9	227	3	1	7	0	0	0	0	21	0	0	173	9	0	0	0	0	1	0	0	0	20	24
CG34417	FBgn0085446	FBtr0112706	protein_coding	0	22	9	227	3	1	7	0	0	0	0	21	0	0	173	9	0	0	0	0	1	0	0	0	20	24
CG34417	FBgn0085446	FBtr0112707	protein_coding	0	34	11	201	9	1	7	0	0	1	0	21	0	0	140	10	0	0	0	0	0	0	0	0	33	24
CG34417	FBgn0085446	FBtr0301323	protein_coding	0	22	9	227	3	1	7	0	0	0	0	21	0	0	173	9	0	0	0	0	1	0	0	0	20	24
CG34417	FBgn0085446	FBtr0301324	protein_coding	0	35	11	212	5	1	7	0	0	1	0	21	0	0	156	10	0	0	0	0	1	0	0	0	33	24
CG34417	FBgn0085446	FBtr0303205	protein_coding	0	21	9	198	3	0	3	0	0	0	0	21	0	0	107	9	0	0	0	0	1	0	0	0	20	65
CG34417	FBgn0085446	FBtr0303206	protein_coding	0	34	11	201	9	1	7	0	0	1	0	21	0	0	140	10	0	0	0	0	0	0	0	0	33	24
CG34417	FBgn0085446	FBtr0308093	protein_coding	0	1	0	84	3	0	2	0	0	0	0	21	0	0	58	0	0	0	0	0	1	0	0	0	0	1
CG34417	FBgn0085446	FBtr0336669	protein_coding	0	10	1	217	3	0	3	0	0	0	0	21	0	0	126	1	0	0	0	0	1	0	0	0	9	65
CG34417	FBgn0085446	FBtr0336670	protein_coding	0	10	1	217	3	0	3	0	0	0	0	21	0	0	126	1	0	0	0	0	1	0	0	0	9	65
CG34417	FBgn0085446	FBtr0336671	protein_coding	0	1	0	227	3	0	3	0	0	0	0	21	0	0	136	0	0	0	0	0	1	0	0	0	0	65
CG34417	FBgn0085446	FBtr0336672	protein_coding	0	22	9	227	3	1	7	0	0	0	0	21	0	0	173	9	0	0	0	0	1	0	0	0	20	24
CG34417	FBgn0085446	FBtr0336673	protein_coding	0	34	10	214	3	1	7	0	0	0	0	21	0	0	160	10	0	0	0	0	1	0	0	0	32	24
CG34417	FBgn0085446	FBtr0336674	protein_coding	0	22	9	227	3	1	7	0	0	0	0	21	0	0	173	9	0	0	0	0	1	0	0	0	20	24
CG34417	FBgn0085446	FBtr0336675	protein_coding	0	35	11	212	3	1	7	0	0	1	0	21	0	0	158	10	0	0	0	0	1	0	0	0	33	24
CG34417	FBgn0085446	FBtr0336676	protein_coding	0	35	11	212	5	1	7	0	0	1	0	21	0	0	156	10	0	0	0	0	1	0	0	0	33	24
CG34417	FBgn0085446	FBtr0336677	protein_coding	0	22	9	227	3	1	7	0	0	0	0	21	0	0	173	9	0	0	0	0	1	0	0	0	20	24
CG34417	FBgn0085446	FBtr0345068	protein_coding	0	33	11	172	9	0	3	0	0	1	0	21	0	0	74	10	0	0	0	0	0	0	0	0	33	65
CG34417	FBgn0085446	FBtr0345069	protein_coding	0	34	11	183	5	0	3	0	0	1	0	21	0	0	90	10	0	0	0	0	1	0	0	0	33	65
CG34417	FBgn0085446	FBtr0345070	protein_coding	0	21	9	198	3	0	3	0	0	0	0	21	0	0	107	9	0	0	0	0	1	0	0	0	20	65
CG34422	FBgn0085451	FBtr0310365	protein_coding	0	4	4	5	0	1	3	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	3	0
CG34422	FBgn0085451	FBtr0310440	protein_coding	0	3	4	9	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	3	4
CG34434	FBgn0250904	FBtr0112735	protein_coding	0	0	1	34	0	0	1	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	28
CG34435	FBgn0085464	FBtr0112736	protein_coding	0	0	0	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21
CG34449	FBgn0085478	FBtr0112753	protein_coding	0	7	1	161	11	0	2	0	0	0	1	9	0	0	128	0	0	0	0	0	1	0	0	0	7	11
CG34449	FBgn0085478	FBtr0112754	protein_coding	0	7	1	158	4	0	3	0	0	0	1	13	0	0	127	0	0	0	0	0	1	0	0	0	7	11
CG34449	FBgn0085478	FBtr0112755	protein_coding	0	5	0	152	2	0	2	0	0	0	0	32	0	0	105	0	0	0	0	0	1	0	0	0	5	11
CG34449	FBgn0085478	FBtr0308591	protein_coding	0	5	0	164	16	0	3	0	0	0	0	9	0	0	125	0	0	0	0	0	1	0	0	0	5	11
CG34449	FBgn0085478	FBtr0331304	protein_coding	2	7	2	155	1	0	2	1	0	0	1	13	2	0	128	0	0	0	0	0	1	0	0	0	7	11
CG34449	FBgn0085478	FBtr0343028	protein_coding	0	5	1	163	11	0	3	0	0	0	1	9	0	0	129	0	0	0	0	0	1	0	0	0	5	11
CG34449	FBgn0085478	FBtr0343029	protein_coding	0	7	1	161	11	0	3	0	0	0	1	9	0	0	127	0	0	0	0	0	1	0	0	0	7	11
CG34450	FBgn0085479	FBtr0112756	protein_coding	0	4	3	69	2	0	1	0	0	0	0	27	0	0	0	3	0	0	0	0	0	0	0	0	4	39
CG3446	FBgn0029868	FBtr0070924	protein_coding	0	0	0	99	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	70
CG3446	FBgn0029868	FBtr0340026	protein_coding	0	0	0	92	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	70
CG3446	FBgn0029868	FBtr0347282	protein_coding	0	0	0	99	3	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	70
CG3526	FBgn0040355	FBtr0070546	protein_coding	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CG3526	FBgn0040355	FBtr0113325	protein_coding	0	0	0	7	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	2
CG3527	FBgn0029714	FBtr0070678	protein_coding	0	4	0	44	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	4	12
CG3546	FBgn0029716	FBtr0070679	protein_coding	0	2	2	44	0	0	0	0	0	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	2	31
CG3556	FBgn0029708	FBtr0070674	protein_coding	0	6	2	50	3	0	2	0	0	0	0	12	0	0	1	2	0	0	0	0	0	0	0	0	6	32
CG3556	FBgn0029708	FBtr0308916	protein_coding	0	6	2	52	6	0	1	0	0	0	0	11	0	0	2	2	0	0	0	0	0	0	0	0	6	32
CG3560	FBgn0030733	FBtr0074216	protein_coding	0	0	0	17	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CG3566	FBgn0029854	FBtr0089869	protein_coding	0	1	0	17	9	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	1	1
CG3566	FBgn0029854	FBtr0089870	protein_coding	0	1	0	17	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	0	1	1
CG3566	FBgn0029854	FBtr0305177	protein_coding	0	1	0	17	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	0	1	1
CG3568	FBgn0029710	FBtr0070676	protein_coding	0	15	1	24	0	0	1	0	0	0	0	11	0	0	8	1	0	0	0	0	4	0	0	0	11	8
CG3587	FBgn0023521	FBtr0070321	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG3588	FBgn0025643	FBtr0301058	protein_coding	0	0	1	26	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG3588	FBgn0025643	FBtr0301059	protein_coding	0	0	0	27	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG3588	FBgn0025643	FBtr0301060	protein_coding	0	0	0	27	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG3588	FBgn0025643	FBtr0301061	protein_coding	0	0	0	27	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG3588	FBgn0025643	FBtr0332426	protein_coding	0	0	0	27	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG3592	FBgn0029642	FBtr0070551	protein_coding	0	1	0	68	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	1	22
CG3598	FBgn0025645	FBtr0070552	protein_coding	0	5	2	55	0	0	2	0	0	0	0	36	0	0	0	2	0	0	0	0	0	0	0	0	5	17
CG3603	FBgn0029648	FBtr0070558	protein_coding	0	0	0	21	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	16
CG3603	FBgn0029648	FBtr0332493	protein_coding	0	0	0	21	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	16
CG3621	FBgn0025839	FBtr0070386	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG3621	FBgn0025839	FBtr0343049	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG3626	FBgn0029706	FBtr0070652	protein_coding	0	0	0	7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CG3630	FBgn0023540	FBtr0070385	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CG3630	FBgn0023540	FBtr0310076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CG3630	FBgn0023540	FBtr0310500	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CG3630	FBgn0023540	FBtr0310501	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CG3632	FBgn0030735	FBtr0112988	protein_coding	0	10	0	11	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	2	0	0	0	8	2
CG3632	FBgn0030735	FBtr0112989	protein_coding	0	10	0	11	0	0	1	0	0	0	0	1	0	0	9	0	0	0	0	0	2	0	0	0	8	2
CG3632	FBgn0030735	FBtr0112990	protein_coding	0	10	0	11	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	2	0	0	0	8	2
CG3632	FBgn0030735	FBtr0112991	protein_coding	0	10	0	11	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	2	0	0	0	8	2
CG3632	FBgn0030735	FBtr0343050	protein_coding	0	10	0	11	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	2	0	0	0	8	2
CG3632	FBgn0030735	FBtr0344216	protein_coding	0	10	0	11	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	2	0	0	0	8	2
CG3638	FBgn0261444	FBtr0070249	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3638	FBgn0261444	FBtr0308707	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3638	FBgn0261444	FBtr0330205	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3638	FBgn0261444	FBtr0330206	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3638	FBgn0261444	FBtr0330207	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3638	FBgn0261444	FBtr0336978	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3638	FBgn0261444	FBtr0346960	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3638	FBgn0261444	FBtr0347011	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3655	FBgn0040397	FBtr0070181	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG3655	FBgn0040397	FBtr0113327	protein_coding	0	0	0	13	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
CG3655	FBgn0040397	FBtr0331339	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG3655	FBgn0040397	FBtr0331340	protein_coding	0	0	0	13	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
CG3679	FBgn0027521	FBtr0074222	protein_coding	0	0	0	15	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CG3679	FBgn0027521	FBtr0336977	protein_coding	0	0	0	15	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CG3713	FBgn0040343	FBtr0070195	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG3713	FBgn0040343	FBtr0310459	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG3726	FBgn0029824	FBtr0070858	protein_coding	0	0	0	131	0	0	1	0	0	0	0	2	0	0	87	0	0	0	0	0	0	0	0	0	0	41
CG3726	FBgn0029824	FBtr0343051	protein_coding	0	0	0	131	0	0	1	0	0	0	0	2	0	0	87	0	0	0	0	0	0	0	0	0	0	41
CG3775	FBgn0030425	FBtr0073690	protein_coding	0	0	0	49	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	27
CG3775	FBgn0030425	FBtr0305591	protein_coding	0	0	0	49	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	27
CG3777	FBgn0024989	FBtr0070066	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3781	FBgn0029853	FBtr0070895	protein_coding	0	0	0	33	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CG3812	FBgn0030421	FBtr0073688	protein_coding	0	1	0	47	7	0	0	0	0	0	0	11	0	0	12	0	0	0	0	0	0	0	0	0	1	17
CG3812	FBgn0030421	FBtr0073689	protein_coding	0	1	0	51	15	0	0	0	0	0	0	7	0	0	12	0	0	0	0	0	0	0	0	0	1	17
CG3812	FBgn0030421	FBtr0333176	protein_coding	0	1	0	49	15	0	0	0	0	0	0	7	0	0	11	0	0	0	0	0	0	0	0	0	1	16
CG3815	FBgn0029861	FBtr0070899	protein_coding	0	15	0	45	1	0	0	0	0	0	0	29	0	0	7	0	0	0	0	0	1	0	0	0	14	9
CG3823	FBgn0029863	FBtr0070900	protein_coding	0	4	0	81	8	0	0	0	0	0	0	26	0	0	18	0	0	0	0	0	0	0	0	0	4	29
CG3842	FBgn0029866	FBtr0070903	protein_coding	0	0	0	46	1	0	0	0	0	0	0	26	0	0	15	0	0	0	0	0	0	0	0	0	0	4
CG3842	FBgn0029866	FBtr0070904	protein_coding	0	0	0	43	1	0	1	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	15
CG3842	FBgn0029866	FBtr0331394	protein_coding	0	0	0	46	1	0	1	0	0	0	0	26	0	0	14	0	0	0	0	0	0	0	0	0	0	4
CG3842	FBgn0029866	FBtr0331395	protein_coding	0	0	0	49	1	0	1	0	0	0	0	26	0	0	15	0	0	0	0	0	0	0	0	0	0	6
CG3847	FBgn0029867	FBtr0070905	protein_coding	0	2	0	87	4	0	1	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	2	24
CG3857	FBgn0023520	FBtr0070349	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG3918	FBgn0029873	FBtr0070912	protein_coding	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CG3939	FBgn0040396	FBtr0070508	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG3939	FBgn0040396	FBtr0343600	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG4004	FBgn0030418	FBtr0073686	protein_coding	0	1	0	65	19	0	1	0	0	0	0	8	0	0	15	0	0	0	0	0	0	0	0	0	1	22
CG4004	FBgn0030418	FBtr0073687	protein_coding	0	3	0	61	2	0	0	0	0	0	0	23	0	0	15	0	0	0	0	0	2	0	0	0	1	21
CG4004	FBgn0030418	FBtr0333722	protein_coding	0	3	3	49	2	0	0	0	0	0	0	23	0	0	5	3	0	0	0	0	2	0	0	0	1	19
CG4004	FBgn0030418	FBtr0340411	protein_coding	0	1	0	63	10	0	1	0	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	1	22
CG4004	FBgn0030418	FBtr0346128	protein_coding	0	1	0	63	10	0	6	0	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	1	17
CG4020	FBgn0029821	FBtr0070824	protein_coding	0	0	0	29	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG4020	FBgn0029821	FBtr0333800	protein_coding	0	0	0	29	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG4041	FBgn0029736	FBtr0300998	protein_coding	0	1	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	2
