# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CG32812	FBgn0025642	FBtr0070206	protein_coding	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
CG32812	FBgn0025642	FBtr0342729	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
CG32813	FBgn0052813	FBtr0070219	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0
CG32813	FBgn0052813	FBtr0070222	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CG32813	FBgn0052813	FBtr0330317	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
CG32813	FBgn0052813	FBtr0330318	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0
CG32813	FBgn0052813	FBtr0330319	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CG32813	FBgn0052813	FBtr0330320	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CG32813	FBgn0052813	FBtr0342735	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
CG32813	FBgn0052813	FBtr0342736	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
CG32813	FBgn0052813	FBtr0342737	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
CG32814	FBgn0052814	FBtr0336688	protein_coding	0	0	0	19	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0
CG32815	FBgn0052815	FBtr0307181	protein_coding	0	1	0	28	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0	0	1	0	0	0	0	8
CG32815	FBgn0052815	FBtr0345512	protein_coding	0	1	0	28	0	0	1	0	0	0	0	9	0	0	12	0	0	0	0	0	1	0	0	0	0	7
CG32816	FBgn0052816	FBtr0070101	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8
CG32816	FBgn0052816	FBtr0070102	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8
CG32816	FBgn0052816	FBtr0273442	protein_coding	0	1	0	376	0	1	2	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	10
CG32816	FBgn0052816	FBtr0273443	protein_coding	1	0	0	242	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	1	0	0	0	0	0	0
CG32816	FBgn0052816	FBtr0344150	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8
CG32816	FBgn0052816	FBtr0344151	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8
CG32817	FBgn0052817	FBtr0070077	protein_coding	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CG32817	FBgn0052817	FBtr0300328	protein_coding	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CG32817	FBgn0052817	FBtr0336919	protein_coding	1	0	0	24	0	0	1	0	0	0	0	9	0	0	2	0	0	0	1	0	0	0	0	0	0	13
CG33080	FBgn0053080	FBtr0070844	protein_coding	0	9	3	96	0	0	1	0	0	0	0	14	0	0	68	3	0	0	0	0	0	0	0	0	9	13
CG33080	FBgn0053080	FBtr0070845	protein_coding	0	7	3	87	0	1	4	0	0	0	0	14	0	0	52	3	0	0	0	0	0	0	0	0	6	17
CG33080	FBgn0053080	FBtr0342971	protein_coding	0	9	3	84	0	0	2	0	0	0	0	14	0	0	64	3	0	0	0	0	0	0	0	0	9	4
CG33080	FBgn0053080	FBtr0342972	protein_coding	0	7	3	87	0	1	4	0	0	0	0	14	0	0	52	3	0	0	0	0	0	0	0	0	6	17
CG33082	FBgn0053082	FBtr0070174	protein_coding	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG33082	FBgn0053082	FBtr0346795	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG3309	FBgn0029756	FBtr0070798	protein_coding	0	8	1	78	4	0	0	0	0	0	0	39	0	0	0	1	0	0	0	0	0	0	0	0	8	35
CG3309	FBgn0029756	FBtr0344827	protein_coding	0	8	1	78	4	0	0	0	0	0	0	39	0	0	0	1	0	0	0	0	0	0	0	0	8	35
CG33177	FBgn0053177	FBtr0073962	protein_coding	0	2	0	53	0	0	1	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	2	6
CG33178	FBgn0053178	FBtr0073963	protein_coding	0	0	0	58	0	0	0	0	0	0	0	44	0	0	2	0	0	0	0	0	0	0	0	0	0	12
CG33178	FBgn0053178	FBtr0340426	protein_coding	0	0	0	58	0	0	0	0	0	0	0	44	0	0	2	0	0	0	0	0	0	0	0	0	0	12
CG33178	FBgn0053178	FBtr0346085	protein_coding	0	1	0	59	10	0	0	0	0	0	0	35	0	0	2	0	0	0	0	0	1	0	0	0	0	12
CG33181	FBgn0053181	FBtr0113451	protein_coding	0	4	3	199	0	0	3	0	0	2	1	21	0	0	147	0	0	0	0	0	1	0	0	0	3	29
CG33181	FBgn0053181	FBtr0113452	protein_coding	0	3	3	86	3	0	5	0	0	2	1	33	0	0	10	0	0	0	0	0	0	0	0	0	3	35
CG33181	FBgn0053181	FBtr0113453	protein_coding	0	3	2	201	0	0	1	0	0	2	0	21	0	0	151	0	0	0	0	0	1	0	0	0	2	29
CG33181	FBgn0053181	FBtr0113454	protein_coding	0	4	3	214	3	0	3	0	0	2	1	33	0	0	147	0	0	0	0	0	1	0	0	0	3	29
CG33181	FBgn0053181	FBtr0113455	protein_coding	0	4	3	145	3	0	9	0	0	2	1	33	0	0	66	0	0	0	0	0	1	0	0	0	3	35
CG33181	FBgn0053181	FBtr0333144	protein_coding	0	4	3	214	3	0	3	0	0	2	1	33	0	0	147	0	0	0	0	0	1	0	0	0	3	29
CG33181	FBgn0053181	FBtr0333145	protein_coding	0	4	3	205	3	0	3	0	0	2	1	33	0	0	147	0	0	0	0	0	1	0	0	0	3	20
CG33181	FBgn0053181	FBtr0339824	protein_coding	0	2	2	193	0	0	0	0	0	2	0	21	0	0	152	0	0	0	0	0	0	0	0	0	2	20
CG33223	FBgn0053223	FBtr0071239	protein_coding	0	1	0	182	0	1	1	0	0	0	0	19	0	0	130	0	0	0	0	0	0	0	0	0	0	32
CG33223	FBgn0053223	FBtr0343354	protein_coding	0	0	0	39	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	20
CG3323	FBgn0029750	FBtr0070758	protein_coding	0	7	5	63	0	0	0	0	1	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	7	49
CG33235	FBgn0030307	FBtr0073545	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG33252	FBgn0053252	FBtr0074346	protein_coding	0	0	1	41	0	0	0	0	0	0	0	19	0	0	1	1	0	0	0	0	0	0	0	0	0	21
CG3342	FBgn0029874	FBtr0070918	protein_coding	0	0	0	26	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	23
CG33557	FBgn0053557	FBtr0091534	protein_coding	0	0	1	15	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	7
CG33639	FBgn0053639	FBtr0091616	protein_coding	0	0	0	23	0	0	0	0	0	0	0	7	0	0	14	0	0	0	0	0	0	0	0	0	0	2
CG33639	FBgn0053639	FBtr0302908	protein_coding	0	0	0	23	0	0	0	0	0	0	0	7	0	0	14	0	0	0	0	0	0	0	0	0	0	2
CG33639	FBgn0053639	FBtr0302909	protein_coding	0	0	0	28	4	0	0	0	0	0	0	8	0	0	14	0	0	0	0	0	0	0	0	0	0	2
CG33639	FBgn0053639	FBtr0332379	protein_coding	0	0	0	28	4	0	0	0	0	0	0	8	0	0	14	0	0	0	0	0	0	0	0	0	0	2
CG33664	FBgn0053664	FBtr0302417	protein_coding	0	0	0	32	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	19
CG33665	FBgn0053665	FBtr0302414	protein_coding	0	0	0	25	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10
CG33666	FBgn0053666	FBtr0302415	protein_coding	0	0	4	23	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	18
CG33667	FBgn0053667	FBtr0302416	protein_coding	0	0	1	18	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	8
CG33668	FBgn0053668	FBtr0302418	protein_coding	0	0	2	43	0	0	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	26
CG33669	FBgn0053669	FBtr0302419	protein_coding	0	0	1	17	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	13
CG33932	FBgn0066303	FBtr0091936	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG33932	FBgn0066303	FBtr0346041	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG33939	FBgn0047095	FBtr0347285	protein_coding	0	0	0	6	1	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CG34015	FBgn0054015	FBtr0100070	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CG34026	FBgn0054026	FBtr0100081	protein_coding	0	0	0	42	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	21
CG34026	FBgn0054026	FBtr0343410	protein_coding	0	0	0	42	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	21
CG34028	FBgn0054028	FBtr0100083	protein_coding	0	0	1	26	0	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CG34120	FBgn0083956	FBtr0110827	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34120	FBgn0083956	FBtr0299591	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34120	FBgn0083956	FBtr0343018	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34320	FBgn0085349	FBtr0112522	protein_coding	0	0	0	21	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG34323	FBgn0085352	FBtr0112525	protein_coding	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG34324	FBgn0085353	FBtr0112526	protein_coding	0	0	0	29	2	0	0	0	0	0	0	13	0	0	2	0	0	0	0	0	0	0	0	0	0	12
CG34325	FBgn0085354	FBtr0112527	protein_coding	0	0	0	57	0	0	0	0	0	0	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	29
CG34325	FBgn0085354	FBtr0339825	protein_coding	0	0	0	57	0	0	0	0	0	0	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	29
CG34325	FBgn0085354	FBtr0339826	protein_coding	0	0	0	57	0	0	0	0	0	0	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	29
CG34327	FBgn0085356	FBtr0112529	protein_coding	2	5	3	67	1	0	0	1	0	0	0	38	2	0	0	2	0	0	0	0	0	0	0	0	5	28
CG34328	FBgn0085357	FBtr0112530	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG34330	FBgn0085359	FBtr0112532	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG34330	FBgn0085359	FBtr0346017	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG34331	FBgn0085360	FBtr0301576	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34331	FBgn0085360	FBtr0343165	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34332	FBgn0085361	FBtr0112534	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34337	FBgn0085366	FBtr0112539	protein_coding	0	0	0	40	1	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG34338	FBgn0085367	FBtr0303204	protein_coding	0	0	0	30	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29
CG34348	FBgn0085377	FBtr0112557	protein_coding	0	2	0	96	2	0	3	0	0	0	0	8	0	0	20	0	0	0	0	0	0	0	0	0	2	63
CG34401	FBgn0085430	FBtr0112653	protein_coding	0	1	0	25	1	0	0	0	0	0	0	6	0	0	16	0	0	0	0	0	0	0	0	0	1	2
CG34401	FBgn0085430	FBtr0333160	protein_coding	0	1	0	30	7	0	0	0	0	0	0	5	0	0	16	0	0	0	0	0	0	0	0	0	1	2
CG34408	FBgn0085437	FBtr0071439	protein_coding	0	12	3	27	0	0	0	0	0	0	0	3	0	0	14	3	0	0	0	0	0	0	0	0	12	10
CG34408	FBgn0085437	FBtr0112675	protein_coding	0	12	3	27	0	0	0	0	0	0	0	3	0	0	14	3	0	0	0	0	0	0	0	0	12	10
CG34408	FBgn0085437	FBtr0114584	protein_coding	0	12	3	21	0	0	0	0	0	0	0	3	0	0	14	3	0	0	0	0	0	0	0	0	12	4
CG34408	FBgn0085437	FBtr0114585	protein_coding	0	12	3	27	0	0	0	0	0	0	0	3	0	0	14	3	0	0	0	0	0	0	0	0	12	10
CG34408	FBgn0085437	FBtr0343022	protein_coding	0	12	3	27	0	0	0	0	0	0	0	3	0	0	14	3	0	0	0	0	0	0	0	0	12	10
CG34408	FBgn0085437	FBtr0343023	protein_coding	0	12	3	27	0	0	0	0	0	0	0	3	0	0	14	3	0	0	0	0	0	0	0	0	12	10
CG34408	FBgn0085437	FBtr0343024	protein_coding	0	12	1	29	0	0	0	0	0	0	0	3	0	0	16	1	0	0	0	0	0	0	0	0	12	10
CG34408	FBgn0085437	FBtr0343025	protein_coding	0	12	3	27	0	0	0	0	0	0	0	3	0	0	14	3	0	0	0	0	0	0	0	0	12	10
CG34408	FBgn0085437	FBtr0343026	protein_coding	0	12	1	29	0	0	0	0	0	0	0	3	0	0	16	1	0	0	0	0	0	0	0	0	12	10
CG34408	FBgn0085437	FBtr0343027	protein_coding	0	6	1	25	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	6	20
CG34411	FBgn0085440	FBtr0300364	protein_coding	0	0	0	63	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	4
CG34411	FBgn0085440	FBtr0340300	protein_coding	0	0	0	63	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	4
CG34417	FBgn0085446	FBtr0112703	protein_coding	0	1	0	127	0	0	3	0	0	0	0	11	0	0	88	0	0	0	0	0	0	0	0	0	1	25
CG34417	FBgn0085446	FBtr0112704	protein_coding	0	8	2	199	3	0	3	0	0	0	0	18	0	0	151	2	0	0	0	0	1	0	0	0	7	25
CG34417	FBgn0085446	FBtr0112706	protein_coding	0	8	2	199	3	0	3	0	0	0	0	18	0	0	151	2	0	0	0	0	1	0	0	0	7	25
CG34417	FBgn0085446	FBtr0112707	protein_coding	0	11	3	184	6	0	3	0	0	0	0	36	0	0	115	3	0	0	0	0	1	0	0	0	10	25
CG34417	FBgn0085446	FBtr0301323	protein_coding	0	8	2	199	3	0	3	0	0	0	0	18	0	0	151	2	0	0	0	0	1	0	0	0	7	25
CG34417	FBgn0085446	FBtr0301324	protein_coding	0	11	3	195	4	0	3	0	0	0	0	18	0	0	146	3	0	0	0	0	1	0	0	0	10	25
CG34417	FBgn0085446	FBtr0303205	protein_coding	0	8	2	172	3	0	1	0	0	0	0	18	0	0	100	2	0	0	0	0	1	0	0	0	7	51
CG34417	FBgn0085446	FBtr0303206	protein_coding	0	11	3	184	6	0	3	0	0	0	0	36	0	0	115	3	0	0	0	0	1	0	0	0	10	25
CG34417	FBgn0085446	FBtr0308093	protein_coding	0	1	0	76	3	0	1	0	0	0	0	18	0	0	55	0	0	0	0	0	1	0	0	0	0	0
CG34417	FBgn0085446	FBtr0336669	protein_coding	0	4	0	178	3	0	1	0	0	0	0	18	0	0	106	0	0	0	0	0	1	0	0	0	3	51
CG34417	FBgn0085446	FBtr0336670	protein_coding	0	4	0	178	3	0	1	0	0	0	0	18	0	0	106	0	0	0	0	0	1	0	0	0	3	51
CG34417	FBgn0085446	FBtr0336671	protein_coding	0	4	0	178	3	0	1	0	0	0	0	18	0	0	106	0	0	0	0	0	1	0	0	0	3	51
CG34417	FBgn0085446	FBtr0336672	protein_coding	0	8	2	199	4	0	3	0	0	0	0	18	0	0	150	2	0	0	0	0	1	0	0	0	7	25
CG34417	FBgn0085446	FBtr0336673	protein_coding	0	11	3	195	3	0	3	0	0	0	0	18	0	0	147	3	0	0	0	0	1	0	0	0	10	25
CG34417	FBgn0085446	FBtr0336674	protein_coding	0	8	2	199	3	0	3	0	0	0	0	18	0	0	151	2	0	0	0	0	1	0	0	0	7	25
CG34417	FBgn0085446	FBtr0336675	protein_coding	0	11	3	195	3	0	3	0	0	0	0	18	0	0	147	3	0	0	0	0	1	0	0	0	10	25
CG34417	FBgn0085446	FBtr0336676	protein_coding	0	11	3	195	4	0	3	0	0	0	0	18	0	0	146	3	0	0	0	0	1	0	0	0	10	25
CG34417	FBgn0085446	FBtr0336677	protein_coding	0	8	2	199	3	0	3	0	0	0	0	18	0	0	151	2	0	0	0	0	1	0	0	0	7	25
CG34417	FBgn0085446	FBtr0345068	protein_coding	0	11	3	157	6	0	1	0	0	0	0	36	0	0	64	3	0	0	0	0	1	0	0	0	10	51
CG34417	FBgn0085446	FBtr0345069	protein_coding	0	11	3	168	4	0	1	0	0	0	0	18	0	0	95	3	0	0	0	0	1	0	0	0	10	51
CG34417	FBgn0085446	FBtr0345070	protein_coding	0	8	2	172	3	0	1	0	0	0	0	18	0	0	100	2	0	0	0	0	1	0	0	0	7	51
CG34422	FBgn0085451	FBtr0310365	protein_coding	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34422	FBgn0085451	FBtr0310440	protein_coding	0	0	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CG34434	FBgn0250904	FBtr0112735	protein_coding	0	0	1	35	0	0	1	0	1	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	28
CG34435	FBgn0085464	FBtr0112736	protein_coding	0	0	0	25	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	21
CG34449	FBgn0085478	FBtr0112753	protein_coding	0	9	1	158	12	0	0	0	0	0	1	9	0	0	129	0	0	0	0	0	1	0	0	0	9	8
CG34449	FBgn0085478	FBtr0112754	protein_coding	0	9	1	155	4	0	1	0	0	0	1	14	0	0	128	0	0	0	0	0	1	0	0	0	9	8
CG34449	FBgn0085478	FBtr0112755	protein_coding	0	7	0	148	1	0	0	0	0	0	0	32	0	0	107	0	0	0	0	0	1	0	0	0	7	8
CG34449	FBgn0085478	FBtr0308591	protein_coding	0	7	0	161	17	0	1	0	0	0	0	9	0	0	126	0	0	0	0	0	1	0	0	0	7	8
CG34449	FBgn0085478	FBtr0331304	protein_coding	2	9	2	152	1	0	0	1	0	0	1	14	2	0	129	0	0	0	0	0	1	0	0	0	9	8
CG34449	FBgn0085478	FBtr0343028	protein_coding	0	7	1	160	12	0	1	0	0	0	1	9	0	0	130	0	0	0	0	0	1	0	0	0	7	8
CG34449	FBgn0085478	FBtr0343029	protein_coding	0	9	1	158	12	0	1	0	0	0	1	9	0	0	128	0	0	0	0	0	1	0	0	0	9	8
CG34450	FBgn0085479	FBtr0112756	protein_coding	0	4	4	79	2	0	0	0	0	0	0	28	0	0	0	4	0	0	0	0	0	0	0	0	4	49
CG3446	FBgn0029868	FBtr0070924	protein_coding	0	0	0	42	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	35
CG3446	FBgn0029868	FBtr0340026	protein_coding	0	0	0	42	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	35
CG3446	FBgn0029868	FBtr0347282	protein_coding	0	0	0	42	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	35
CG3526	FBgn0040355	FBtr0070546	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG3526	FBgn0040355	FBtr0113325	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG3527	FBgn0029714	FBtr0070678	protein_coding	0	4	0	44	0	0	0	0	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	4	13
CG3546	FBgn0029716	FBtr0070679	protein_coding	0	2	2	42	0	0	0	0	0	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	2	30
CG3556	FBgn0029708	FBtr0070674	protein_coding	0	6	2	51	3	0	2	0	0	0	0	12	0	0	2	2	0	0	0	0	0	0	0	0	6	32
CG3556	FBgn0029708	FBtr0308916	protein_coding	0	6	2	53	6	0	1	0	0	0	0	11	0	0	3	2	0	0	0	0	0	0	0	0	6	32
CG3560	FBgn0030733	FBtr0074216	protein_coding	0	0	0	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CG3566	FBgn0029854	FBtr0089869	protein_coding	0	1	0	32	6	0	0	0	0	0	0	16	0	0	3	0	0	0	0	0	0	0	0	0	1	7
CG3566	FBgn0029854	FBtr0089870	protein_coding	0	1	0	32	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	1	7
CG3566	FBgn0029854	FBtr0305177	protein_coding	0	1	0	32	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	1	7
CG3568	FBgn0029710	FBtr0070676	protein_coding	0	15	1	25	0	0	1	0	0	0	0	12	0	0	8	1	0	0	0	0	4	0	0	0	11	8
CG3588	FBgn0025643	FBtr0301058	protein_coding	0	0	1	30	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG3588	FBgn0025643	FBtr0301059	protein_coding	0	0	0	31	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG3588	FBgn0025643	FBtr0301060	protein_coding	0	0	0	31	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG3588	FBgn0025643	FBtr0301061	protein_coding	0	0	0	31	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG3588	FBgn0025643	FBtr0332426	protein_coding	0	0	0	31	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG3592	FBgn0029642	FBtr0070551	protein_coding	0	1	0	60	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	1	16
CG3598	FBgn0025645	FBtr0070552	protein_coding	0	5	2	48	0	0	0	0	0	0	0	37	0	0	0	2	0	0	0	0	0	0	0	0	5	11
CG3603	FBgn0029648	FBtr0070558	protein_coding	0	0	0	20	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	16
CG3603	FBgn0029648	FBtr0332493	protein_coding	0	0	0	20	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	16
CG3626	FBgn0029706	FBtr0070652	protein_coding	0	0	0	6	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CG3630	FBgn0023540	FBtr0070385	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG3630	FBgn0023540	FBtr0310076	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG3630	FBgn0023540	FBtr0310500	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG3630	FBgn0023540	FBtr0310501	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3632	FBgn0030735	FBtr0112988	protein_coding	0	10	0	16	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	2	0	0	0	8	4
CG3632	FBgn0030735	FBtr0112989	protein_coding	0	10	0	16	0	0	1	0	0	0	0	4	0	0	9	0	0	0	0	0	2	0	0	0	8	4
CG3632	FBgn0030735	FBtr0112990	protein_coding	0	10	0	16	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	2	0	0	0	8	4
CG3632	FBgn0030735	FBtr0112991	protein_coding	0	10	0	16	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	2	0	0	0	8	4
CG3632	FBgn0030735	FBtr0343050	protein_coding	0	10	0	16	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	2	0	0	0	8	4
CG3632	FBgn0030735	FBtr0344216	protein_coding	0	10	0	16	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	2	0	0	0	8	4
CG3638	FBgn0261444	FBtr0070249	protein_coding	0	0	0	8	4	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3638	FBgn0261444	FBtr0308707	protein_coding	0	0	0	8	2	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CG3638	FBgn0261444	FBtr0330205	protein_coding	0	0	2	6	0	0	0	0	0	1	0	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0
CG3638	FBgn0261444	FBtr0330206	protein_coding	0	0	2	6	1	0	0	0	0	1	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0
